datetime,close,volume,open,high,low,missing
2015-03-02,4.44,158462.0,4.4,4.88,4.32,0.0
2015-03-03,4.272,125097.0,4.44,4.552,4.08,0.0
2015-03-04,4.72,252275.0,4.24,5.096,4.16,0.0
2015-03-05,4.608,184873.0,4.72,5.1592,4.48,0.0
2015-03-06,4.48,85157.0,4.56,4.56,4.26,0.0
2015-03-09,4.2328,74984.0,4.3264,4.4,4.152,0.0
2015-03-10,4.0392,36908.0,4.316,4.32,3.952,0.0
2015-03-11,4.0168,29541.0,4.3072,4.3072,3.952,0.0
2015-03-12,4.0464,39803.0,4.0,4.0768,3.952,0.0
2015-03-13,3.9288,56220.0,4.08,4.08,3.76,0.0
2015-03-16,3.84,21829.0,3.7696,3.92,3.76,0.0
2015-03-17,3.9952,42846.0,3.9712,4.12,3.8432,0.0
2015-03-18,4.0736,25599.0,4.0392,4.08,3.912,0.0
2015-03-19,4.08,18294.0,3.96,4.152,3.96,0.0
2015-03-20,3.936,56311.0,4.1592,4.1592,3.856,0.0
2015-03-23,3.864,65545.0,3.936,3.9992,3.76,0.0
2015-03-24,3.92,18848.0,3.7728,4.0,3.764,0.0
2015-03-25,3.7344,15990.0,3.84,3.9984,3.688,0.0
2015-03-26,3.7168,20821.0,3.6,3.8,3.4416,0.0
2015-03-27,3.636,10898.0,3.668,3.68,3.528,0.0
2015-03-30,3.624,8460.0,3.64,3.6744,3.52,0.0
2015-03-31,3.7048,14185.0,3.84,3.84,3.524,0.0
2015-04-01,3.7,13202.0,3.92,3.92,3.64,0.0
2015-04-02,3.852,103900.0,3.704,4.14,3.656,0.0
2015-04-03,3.852,103900.0,3.704,4.14,3.656,1.0
2015-04-06,3.76,54981.0,3.9256,3.984,3.76,0.0
2015-04-07,3.6808,51286.0,3.76,3.9752,3.6,0.0
2015-04-08,3.672,46547.0,3.688,3.7592,3.5264,0.0
2015-04-09,3.5744,29975.0,3.68,3.764,3.5216,0.0
2015-04-10,3.944,111146.0,3.6,4.056,3.576,0.0
2015-04-13,3.828,44591.0,3.84,3.9912,3.76,0.0
2015-04-14,4.24,249992.0,3.92,4.24,3.836,0.0
2015-04-15,3.9784,81071.0,4.32,4.32,3.92,0.0
2015-04-16,4.1592,37599.0,3.8568,4.2,3.8568,0.0
2015-04-17,3.94,52628.0,4.0,4.1584,3.856,0.0
2015-04-20,4.296,114006.0,4.0,4.432,3.9192,0.0
2015-04-21,5.6,1039488.0,4.44,5.6,4.3992,0.0
2015-04-22,4.472,427313.0,5.296,5.36,4.32,0.0
2015-04-23,4.416,87120.0,4.528,4.672,4.36,0.0
2015-04-24,4.448,63855.0,4.56,4.672,4.4,0.0
2015-04-27,4.4,109888.0,4.408,4.616,4.36,0.0
2015-04-28,4.48,47918.0,4.416,4.552,4.4,0.0
2015-04-29,4.72,75043.0,4.48,4.776,4.416,0.0
2015-04-30,4.5104,39756.0,4.64,4.72,4.48,0.0
2015-05-01,4.412,53186.0,4.52,4.6,4.4,0.0
2015-05-04,4.464,18096.0,4.56,4.56,4.424,0.0
2015-05-05,4.5592,47050.0,4.4248,4.5592,4.4,0.0
2015-05-06,4.48,13097.0,4.552,4.5576,4.4064,0.0
2015-05-07,4.188,79270.0,4.4808,4.5344,4.0376,0.0
2015-05-08,4.3992,40938.0,4.2,4.3992,4.12,0.0
2015-05-11,4.36,13433.0,4.528,4.528,4.1776,0.0
2015-05-12,4.32,43321.0,4.528,4.528,4.168,0.0
2015-05-13,4.1688,11448.0,4.32,4.32,4.1688,0.0
2015-05-14,4.16,16093.0,4.1688,4.3112,4.16,0.0
2015-05-15,4.224,27877.0,4.176,4.28,4.16,0.0
2015-05-18,4.2208,26399.0,4.24,4.32,4.16,0.0
2015-05-19,4.2008,26274.0,4.04,4.2968,4.04,0.0
2015-05-20,4.2376,16719.0,4.124,4.2504,4.124,0.0
2015-05-21,4.3144,16993.0,4.4,4.4,4.1712,0.0
2015-05-22,4.3792,20641.0,4.3984,4.3984,4.204,0.0
2015-05-25,4.3792,20641.0,4.3984,4.3984,4.204,1.0
2015-05-26,4.2392,17557.0,4.32,4.376,4.2168,0.0
2015-05-27,4.48,207954.0,4.2,5.0192,4.2,0.0
2015-05-28,4.3904,52710.0,4.368,4.4616,4.3,0.0
2015-05-29,4.3896,26215.0,4.376,4.4,4.248,0.0
2015-06-01,4.324,21301.0,4.32,4.3992,4.2488,0.0
2015-06-02,4.3584,6416.0,4.252,4.44,4.252,0.0
2015-06-03,4.3328,10206.0,4.376,4.376,4.284,0.0
2015-06-04,4.44,21983.0,4.376,4.44,4.32,0.0
